Customer_ID,Customer_Name,Region_ID
CUST-03584,Customer 3584,3
CUST-03585,Customer 3585,3
CUST-03586,Customer 3586,2
CUST-03587,Customer 3587,10
CUST-03588,Customer 3588,16
CUST-03589,Customer 3589,1
CUST-03590,Customer 3590,14
CUST-03591,Customer 3591,5
CUST-03592,Customer 3592,17
CUST-03593,Customer 3593,18
CUST-03594,Customer 3594,13
,Customer 3595,7
CUST-03596,Customer 3596,1
CUST-03597,Customer 3597,18
CUST-03598,Customer 3598,8
CUST-03599,Customer 3599,17
CUST-03600,Customer 3600,2
CUST-03601,Customer 3601,6
CUST-03602,Customer 3602,17
CUST-03603,Customer 3603,6
CUST-03604,Customer 3604,5
CUST-03605,Customer 3605,2
CUST-03606,Customer 3606,13
CUST-03607,Customer 3607,4
CUST-03608,Customer 3608,8
CUST-03609,Customer 3609,4
CUST-03610,Customer 3610,16
CUST-03611,Customer 3611,7
,Customer 3612,19
CUST-03613,Customer 3613,10
CUST-03614,Customer 3614,17
CUST-03615,Customer 3615,2
CUST-03616,Customer 3616,20
CUST-03617,Customer 3617,2
CUST-03618,Customer 3618,20
CUST-03619,Customer 3619,10
CUST-03620,Customer 3620,1
CUST-03621,Customer 3621,6
CUST-03622,Customer 3622,1
CUST-03623,Customer 3623,16
CUST-03624,Customer 3624,17
CUST-03625,Customer 3625,5
CUST-03626,Customer 3626,16
,Customer 3627,9
CUST-03628,Customer 3628,13
CUST-03629,Customer 3629,12
CUST-03630,Customer 3630,6
CUST-03631,Customer 3631,9
CUST-03632,Customer 3632,15
CUST-03633,Customer 3633,15
CUST-03634,Customer 3634,12
CUST-03635,Customer 3635,1
CUST-03636,Customer 3636,7
CUST-03637,Customer 3637,10
CUST-03638,Customer 3638,13
CUST-03639,Customer 3639,11
CUST-03640,Customer 3640,6
CUST-03641,Customer 3641,16
CUST-03642,Customer 3642,9
CUST-03643,Customer 3643,16
CUST-03644,Customer 3644,5
CUST-03645,Customer 3645,13
CUST-03646,Customer 3646,13
CUST-03647,Customer 3647,4
CUST-03648,Customer 3648,5
CUST-03649,Customer 3649,17
,Customer 3650,8
CUST-03651,Customer 3651,11
CUST-03652,Customer 3652,20
CUST-03653,Customer 3653,14
CUST-03654,Customer 3654,10
CUST-03655,Customer 3655,14
CUST-03656,Customer 3656,5
CUST-03657,Customer 3657,6
CUST-03658,Customer 3658,4
CUST-03659,Customer 3659,8
CUST-03660,Customer 3660,14
CUST-03661,Customer 3661,4
CUST-03662,Customer 3662,17
CUST-03663,Customer 3663,7
CUST-03664,Customer 3664,19
CUST-03665,Customer 3665,5
CUST-03666,Customer 3666,5
CUST-03667,Customer 3667,9
CUST-03668,Customer 3668,5
CUST-03669,Customer 3669,20
CUST-03670,Customer 3670,2
CUST-03671,Customer 3671,17
CUST-03672,Customer 3672,8
CUST-03673,Customer 3673,14
CUST-03674,Customer 3674,17
CUST-03675,Customer 3675,2
CUST-03676,Customer 3676,9
CUST-03677,Customer 3677,12
CUST-03678,Customer 3678,8
CUST-03679,Customer 3679,2
CUST-03680,Customer 3680,1
CUST-03681,Customer 3681,11
CUST-03682,Customer 3682,16
CUST-03683,Customer 3683,20
CUST-03684,Customer 3684,6
CUST-03685,Customer 3685,16
CUST-03686,Customer 3686,10
CUST-03687,Customer 3687,1
CUST-03688,Customer 3688,5
CUST-03689,Customer 3689,12
CUST-03690,Customer 3690,19
CUST-03691,Customer 3691,12
CUST-03692,Customer 3692,9
CUST-03693,Customer 3693,13
CUST-03694,Customer 3694,4
CUST-03695,Customer 3695,20
CUST-03696,Customer 3696,19
CUST-03697,Customer 3697,7
CUST-03698,Customer 3698,15
CUST-03699,Customer 3699,3
CUST-03700,Customer 3700,20
CUST-03701,Customer 3701,16
CUST-03702,Customer 3702,7
CUST-03703,Customer 3703,5
CUST-03704,Customer 3704,7
CUST-03705,Customer 3705,9
CUST-03706,Customer 3706,18
CUST-03707,Customer 3707,12
CUST-03708,Customer 3708,4
CUST-03709,Customer 3709,3
CUST-03710,Customer 3710,17
CUST-03711,Customer 3711,17
CUST-03712,Customer 3712,6
CUST-03713,Customer 3713,5
CUST-03714,Customer 3714,19
CUST-03715,Customer 3715,7
CUST-03716,Customer 3716,13
CUST-03717,Customer 3717,18
CUST-03718,Customer 3718,3
CUST-03719,Customer 3719,17
CUST-03720,Customer 3720,13
CUST-03721,Customer 3721,9
CUST-03722,Customer 3722,1
CUST-03723,Customer 3723,7
CUST-03724,Customer 3724,1
CUST-03725,Customer 3725,17
CUST-03726,Customer 3726,17
CUST-03727,Customer 3727,8
CUST-03728,Customer 3728,9
CUST-03729,Customer 3729,6
CUST-03730,Customer 3730,18
CUST-03731,Customer 3731,2
CUST-03732,Customer 3732,9
CUST-03733,Customer 3733,9
CUST-03734,Customer 3734,2
CUST-03735,Customer 3735,8
CUST-03736,Customer 3736,7
CUST-03737,Customer 3737,1
CUST-03738,Customer 3738,20
CUST-03739,Customer 3739,11
CUST-03740,Customer 3740,18
CUST-03741,Customer 3741,5
CUST-03742,Customer 3742,20
CUST-03743,Customer 3743,2
CUST-03744,Customer 3744,1
CUST-03745,Customer 3745,8
CUST-03746,Customer 3746,9
CUST-03747,Customer 3747,1
CUST-03748,Customer 3748,19
CUST-03749,Customer 3749,13
CUST-03750,Customer 3750,9
CUST-03751,Customer 3751,20
CUST-03752,Customer 3752,15
CUST-03753,Customer 3753,9
CUST-03754,Customer 3754,13
CUST-03755,Customer 3755,8
CUST-03756,Customer 3756,14
CUST-03757,Customer 3757,16
CUST-03758,Customer 3758,6
CUST-03759,Customer 3759,6
CUST-03760,Customer 3760,16
CUST-03761,Customer 3761,6
CUST-03762,Customer 3762,1
CUST-03763,Customer 3763,6
CUST-03764,Customer 3764,20
CUST-03765,Customer 3765,5
CUST-03766,Customer 3766,8
CUST-03767,Customer 3767,13
CUST-03768,Customer 3768,17
CUST-03769,Customer 3769,1
CUST-03770,Customer 3770,13
CUST-03771,Customer 3771,4
CUST-03772,Customer 3772,2
CUST-03773,Customer 3773,3
CUST-03774,Customer 3774,20
,Customer 3775,1
CUST-03776,Customer 3776,4
CUST-03777,Customer 3777,11
CUST-03778,Customer 3778,3
CUST-03779,Customer 3779,16
CUST-03780,Customer 3780,15
CUST-03781,Customer 3781,10
CUST-03782,Customer 3782,5
CUST-03783,Customer 3783,18
CUST-03784,Customer 3784,18
CUST-03785,Customer 3785,2
CUST-03786,Customer 3786,10
CUST-03787,Customer 3787,14
CUST-03788,Customer 3788,8
CUST-03789,Customer 3789,14
CUST-03790,Customer 3790,12
CUST-03791,Customer 3791,8
CUST-03792,Customer 3792,13
CUST-03793,Customer 3793,4
CUST-03794,Customer 3794,4
CUST-03795,Customer 3795,10
CUST-03796,Customer 3796,20
CUST-03797,Customer 3797,12
CUST-03798,Customer 3798,3
CUST-03799,Customer 3799,20
CUST-03800,Customer 3800,14
CUST-03801,Customer 3801,20
CUST-03802,Customer 3802,14
CUST-03803,Customer 3803,10
CUST-03804,Customer 3804,10
CUST-03805,Customer 3805,4
CUST-03806,Customer 3806,16
CUST-03807,Customer 3807,9
CUST-03808,Customer 3808,3
CUST-03809,Customer 3809,5
CUST-03810,Customer 3810,5
CUST-03811,Customer 3811,13
CUST-03812,Customer 3812,16
CUST-03813,Customer 3813,4
CUST-03814,Customer 3814,9
CUST-03815,Customer 3815,11
CUST-03816,Customer 3816,6
CUST-03817,Customer 3817,12
CUST-03818,Customer 3818,14
CUST-03819,Customer 3819,14
CUST-03820,Customer 3820,11
CUST-03821,Customer 3821,8
CUST-03822,Customer 3822,18
CUST-03823,Customer 3823,18
CUST-03824,Customer 3824,18
CUST-03825,Customer 3825,13
CUST-03826,Customer 3826,14
CUST-03827,Customer 3827,8
CUST-03828,Customer 3828,8
CUST-03829,Customer 3829,7
CUST-03830,Customer 3830,1
CUST-03831,Customer 3831,16
CUST-03832,Customer 3832,4
CUST-03833,Customer 3833,12
CUST-03834,Customer 3834,5
CUST-03835,Customer 3835,5
CUST-03836,Customer 3836,18
CUST-03837,Customer 3837,14
CUST-03838,Customer 3838,8
CUST-03839,Customer 3839,5
CUST-03840,Customer 3840,5
CUST-03841,Customer 3841,1
CUST-03842,Customer 3842,14
CUST-03843,Customer 3843,4
CUST-03844,Customer 3844,3
CUST-03845,Customer 3845,20
CUST-03846,Customer 3846,1
CUST-03847,Customer 3847,5
CUST-03848,Customer 3848,3
,Customer 3849,14
CUST-03850,Customer 3850,6
CUST-03851,Customer 3851,5
CUST-03852,Customer 3852,10
CUST-03853,Customer 3853,11
CUST-03854,Customer 3854,1
CUST-03855,Customer 3855,5
CUST-03856,Customer 3856,2
CUST-03857,Customer 3857,6
CUST-03858,Customer 3858,1
CUST-03859,Customer 3859,14
CUST-03860,Customer 3860,15
CUST-03861,Customer 3861,9
CUST-03862,Customer 3862,17
CUST-03863,Customer 3863,8
CUST-03864,Customer 3864,6
CUST-03865,Customer 3865,3
CUST-03866,Customer 3866,5
CUST-03867,Customer 3867,13
CUST-03868,Customer 3868,8
CUST-03869,Customer 3869,18
CUST-03870,Customer 3870,3
CUST-03871,Customer 3871,15
CUST-03872,Customer 3872,13
CUST-03873,Customer 3873,6
CUST-03874,Customer 3874,12
CUST-03875,Customer 3875,7
CUST-03876,Customer 3876,4
CUST-03877,Customer 3877,20
CUST-03878,Customer 3878,11
CUST-03879,Customer 3879,10
CUST-03880,Customer 3880,4
CUST-03881,Customer 3881,20
,Customer 3882,10
CUST-03883,Customer 3883,7
CUST-03884,Customer 3884,2
CUST-03885,Customer 3885,3
CUST-03886,Customer 3886,19
CUST-03887,Customer 3887,16
CUST-03888,Customer 3888,11
CUST-03889,Customer 3889,10
,Customer 3890,12
CUST-03891,Customer 3891,13
CUST-03892,Customer 3892,11
CUST-03893,Customer 3893,12
CUST-03894,Customer 3894,4
CUST-03895,Customer 3895,17
CUST-03896,Customer 3896,5
CUST-03897,Customer 3897,13
CUST-03898,Customer 3898,2
CUST-03899,Customer 3899,5
CUST-03900,Customer 3900,3
CUST-03901,Customer 3901,3
CUST-03902,Customer 3902,8
CUST-03903,Customer 3903,5
CUST-03904,Customer 3904,6
CUST-03905,Customer 3905,17
CUST-03906,Customer 3906,20
CUST-03907,Customer 3907,11
CUST-03908,Customer 3908,5
CUST-03909,Customer 3909,12
CUST-03910,Customer 3910,14
CUST-03911,Customer 3911,13
CUST-03912,Customer 3912,20
CUST-03913,Customer 3913,5
CUST-03914,Customer 3914,16
CUST-03915,Customer 3915,1
CUST-03916,Customer 3916,10
CUST-03917,Customer 3917,3
CUST-03918,Customer 3918,15
CUST-03919,Customer 3919,10
CUST-03920,Customer 3920,9
CUST-03921,Customer 3921,12
CUST-03922,Customer 3922,6
CUST-03923,Customer 3923,15
CUST-03924,Customer 3924,16
CUST-03925,Customer 3925,15
CUST-03926,Customer 3926,5
CUST-03927,Customer 3927,19
CUST-03928,Customer 3928,12
CUST-03929,Customer 3929,13
CUST-03930,Customer 3930,20
CUST-03931,Customer 3931,5
CUST-03932,Customer 3932,17
CUST-03933,Customer 3933,11
CUST-03934,Customer 3934,14
CUST-03935,Customer 3935,9
CUST-03936,Customer 3936,2
CUST-03937,Customer 3937,2
CUST-03938,Customer 3938,8
CUST-03939,Customer 3939,18
,Customer 3940,4
CUST-03941,Customer 3941,6
CUST-03942,Customer 3942,3
CUST-03943,Customer 3943,15
CUST-03944,Customer 3944,12
CUST-03945,Customer 3945,18
CUST-03946,Customer 3946,15
CUST-03947,Customer 3947,6
CUST-03948,Customer 3948,13
CUST-03949,Customer 3949,7
CUST-03950,Customer 3950,3
CUST-03951,Customer 3951,20
CUST-03952,Customer 3952,16
CUST-03953,Customer 3953,15
CUST-03954,Customer 3954,5
CUST-03955,Customer 3955,5
CUST-03956,Customer 3956,11
CUST-03957,Customer 3957,20
CUST-03958,Customer 3958,2
CUST-03959,Customer 3959,12
CUST-03960,Customer 3960,16
CUST-03961,Customer 3961,7
CUST-03962,Customer 3962,14
CUST-03963,Customer 3963,6
CUST-03964,Customer 3964,3
CUST-03965,Customer 3965,3
CUST-03966,Customer 3966,15
CUST-03967,Customer 3967,17
CUST-03968,Customer 3968,9
CUST-03969,Customer 3969,2
CUST-03970,Customer 3970,14
CUST-03971,Customer 3971,10
CUST-03972,Customer 3972,12
CUST-03973,Customer 3973,16
CUST-03974,Customer 3974,6
CUST-03975,Customer 3975,14
CUST-03976,Customer 3976,19
CUST-03977,Customer 3977,1
CUST-03978,Customer 3978,20
CUST-03979,Customer 3979,19
CUST-03980,Customer 3980,11
CUST-03981,Customer 3981,11
,Customer 3982,15
CUST-03983,Customer 3983,16
CUST-03984,Customer 3984,4
CUST-03985,Customer 3985,14
CUST-03986,Customer 3986,1
CUST-03987,Customer 3987,5
CUST-03988,Customer 3988,19
CUST-03989,Customer 3989,7
CUST-03990,Customer 3990,7
CUST-03991,Customer 3991,18
CUST-03992,Customer 3992,20
CUST-03993,Customer 3993,12
CUST-03994,Customer 3994,7
CUST-03995,Customer 3995,19
CUST-03996,Customer 3996,12
CUST-03997,Customer 3997,1
CUST-03998,Customer 3998,10
CUST-03999,Customer 3999,4
CUST-04000,Customer 4000,15
CUST-04001,Customer 4001,12
CUST-04002,Customer 4002,18
CUST-04003,Customer 4003,11
CUST-04004,Customer 4004,6
CUST-04005,Customer 4005,12
CUST-04006,Customer 4006,20
CUST-04007,Customer 4007,14
CUST-04008,Customer 4008,14
CUST-04009,Customer 4009,20
CUST-04010,Customer 4010,4
CUST-04011,Customer 4011,4
CUST-04012,Customer 4012,1
CUST-04013,Customer 4013,14
CUST-04014,Customer 4014,20
CUST-04015,Customer 4015,4
CUST-04016,Customer 4016,17
CUST-04017,Customer 4017,2
CUST-04018,Customer 4018,14
CUST-04019,Customer 4019,15
CUST-04020,Customer 4020,4
CUST-04021,Customer 4021,16
CUST-04022,Customer 4022,12
CUST-04023,Customer 4023,15
CUST-04024,Customer 4024,13
,Customer 4025,12
CUST-04026,Customer 4026,17
CUST-04027,Customer 4027,9
CUST-04028,Customer 4028,14
CUST-04029,Customer 4029,1
CUST-04030,Customer 4030,14
CUST-04031,Customer 4031,1
CUST-04032,Customer 4032,12
CUST-04033,Customer 4033,17
CUST-04034,Customer 4034,20
CUST-04035,Customer 4035,6
CUST-04036,Customer 4036,14
CUST-04037,Customer 4037,13
CUST-04038,Customer 4038,13
CUST-04039,Customer 4039,19
CUST-04040,Customer 4040,13
CUST-04041,Customer 4041,6
CUST-04042,Customer 4042,11
CUST-04043,Customer 4043,14
CUST-04044,Customer 4044,5
CUST-04045,Customer 4045,19
CUST-04046,Customer 4046,9
CUST-04047,Customer 4047,6
CUST-04048,Customer 4048,7
CUST-04049,Customer 4049,1
CUST-04050,Customer 4050,19
CUST-04051,Customer 4051,20
CUST-04052,Customer 4052,3
CUST-04053,Customer 4053,1
CUST-04054,Customer 4054,5
CUST-04055,Customer 4055,12
CUST-04056,Customer 4056,8
CUST-04057,Customer 4057,18
CUST-04058,Customer 4058,13
CUST-04059,Customer 4059,2
CUST-04060,Customer 4060,5
CUST-04061,Customer 4061,19
CUST-04062,Customer 4062,4
CUST-04063,Customer 4063,20
CUST-04064,Customer 4064,5
CUST-04065,Customer 4065,6
CUST-04066,Customer 4066,16
CUST-04067,Customer 4067,7
CUST-04068,Customer 4068,16
CUST-04069,Customer 4069,14
CUST-04070,Customer 4070,3
CUST-04071,Customer 4071,14
CUST-04072,Customer 4072,11
CUST-04073,Customer 4073,15
CUST-04074,Customer 4074,6
CUST-04075,Customer 4075,6
CUST-04076,Customer 4076,20
CUST-04077,Customer 4077,4
CUST-04078,Customer 4078,12
CUST-04079,Customer 4079,20
CUST-04080,Customer 4080,1
CUST-04081,Customer 4081,9
CUST-04082,Customer 4082,7
CUST-04083,Customer 4083,18
CUST-04084,Customer 4084,17
CUST-04085,Customer 4085,7
CUST-04086,Customer 4086,4
CUST-04087,Customer 4087,1
CUST-04088,Customer 4088,8
CUST-04089,Customer 4089,5
CUST-04090,Customer 4090,16
CUST-04091,Customer 4091,3
CUST-04092,Customer 4092,18
CUST-04093,Customer 4093,15
CUST-04094,Customer 4094,16
CUST-04095,Customer 4095,13
CUST-04096,Customer 4096,9
CUST-04097,Customer 4097,9
CUST-04098,Customer 4098,4
CUST-04099,Customer 4099,19
CUST-04100,Customer 4100,7
CUST-04101,Customer 4101,16
CUST-04102,Customer 4102,15
CUST-04103,Customer 4103,9
CUST-04104,Customer 4104,20
CUST-04105,Customer 4105,13
CUST-04106,Customer 4106,19
CUST-04107,Customer 4107,3
CUST-04108,Customer 4108,2
CUST-04109,Customer 4109,9
CUST-04110,Customer 4110,10
CUST-04111,Customer 4111,17
CUST-04112,Customer 4112,1
CUST-04113,Customer 4113,11
CUST-04114,Customer 4114,6
CUST-04115,Customer 4115,3
CUST-04116,Customer 4116,12
CUST-04117,Customer 4117,11
CUST-04118,Customer 4118,11
CUST-04119,Customer 4119,11
CUST-04120,Customer 4120,19
CUST-04121,Customer 4121,8
CUST-04122,Customer 4122,13
CUST-04123,Customer 4123,7
CUST-04124,Customer 4124,4
CUST-04125,Customer 4125,20
CUST-04126,Customer 4126,3
CUST-04127,Customer 4127,14
CUST-04128,Customer 4128,14
CUST-04129,Customer 4129,11
CUST-04130,Customer 4130,2
CUST-04131,Customer 4131,16
CUST-04132,Customer 4132,9
CUST-04133,Customer 4133,4
CUST-04134,Customer 4134,20
CUST-04135,Customer 4135,13
CUST-04136,Customer 4136,1
CUST-04137,Customer 4137,19
CUST-04138,Customer 4138,15
CUST-04139,Customer 4139,13
CUST-04140,Customer 4140,18
CUST-04141,Customer 4141,2
CUST-04142,Customer 4142,1
CUST-04143,Customer 4143,4
CUST-04144,Customer 4144,14
CUST-04145,Customer 4145,9
CUST-04146,Customer 4146,12
CUST-04147,Customer 4147,18
CUST-04148,Customer 4148,16
CUST-04149,Customer 4149,13
CUST-04150,Customer 4150,15
CUST-04151,Customer 4151,4
CUST-04152,Customer 4152,20
CUST-04153,Customer 4153,8
CUST-04154,Customer 4154,1
CUST-04155,Customer 4155,11
CUST-04156,Customer 4156,14
CUST-04157,Customer 4157,3
CUST-04158,Customer 4158,12
CUST-04159,Customer 4159,18
CUST-04160,Customer 4160,2
CUST-04161,Customer 4161,2
CUST-04162,Customer 4162,10
CUST-04163,Customer 4163,11
CUST-04164,Customer 4164,13
CUST-04165,Customer 4165,6
CUST-04166,Customer 4166,19
CUST-04167,Customer 4167,5
CUST-04168,Customer 4168,5
CUST-04169,Customer 4169,14
CUST-04170,Customer 4170,4
CUST-04171,Customer 4171,8
CUST-04172,Customer 4172,16
CUST-04173,Customer 4173,11
CUST-04174,Customer 4174,16
CUST-04175,Customer 4175,9
CUST-04176,Customer 4176,3
CUST-04177,Customer 4177,8
CUST-04178,Customer 4178,7
CUST-04179,Customer 4179,3
CUST-04180,Customer 4180,2
CUST-04181,Customer 4181,7
CUST-04182,Customer 4182,13
CUST-04183,Customer 4183,4
CUST-04184,Customer 4184,19
CUST-04185,Customer 4185,17
CUST-04186,Customer 4186,10
CUST-04187,Customer 4187,5
CUST-04188,Customer 4188,4
CUST-04189,Customer 4189,8
CUST-04190,Customer 4190,13
CUST-04191,Customer 4191,20
CUST-04192,Customer 4192,13
CUST-04193,Customer 4193,9
CUST-04194,Customer 4194,10
CUST-04195,Customer 4195,19
CUST-04196,Customer 4196,5
CUST-04197,Customer 4197,4
CUST-04198,Customer 4198,8
,Customer 4199,15
CUST-04200,Customer 4200,1
CUST-04201,Customer 4201,17
CUST-04202,Customer 4202,9
CUST-04203,Customer 4203,18
CUST-04204,Customer 4204,14
CUST-04205,Customer 4205,13
CUST-04206,Customer 4206,17
CUST-04207,Customer 4207,15
CUST-04208,Customer 4208,4
CUST-04209,Customer 4209,13
CUST-04210,Customer 4210,14
CUST-04211,Customer 4211,7
CUST-04212,Customer 4212,20
CUST-04213,Customer 4213,20
CUST-04214,Customer 4214,14
CUST-04215,Customer 4215,2
CUST-04216,Customer 4216,4
CUST-04217,Customer 4217,2
CUST-04218,Customer 4218,19
CUST-04219,Customer 4219,3
CUST-04220,Customer 4220,9
CUST-04221,Customer 4221,20
CUST-04222,Customer 4222,13
CUST-04223,Customer 4223,4
CUST-04224,Customer 4224,9
CUST-04225,Customer 4225,6
CUST-04226,Customer 4226,12
CUST-04227,Customer 4227,20
CUST-04228,Customer 4228,1
CUST-04229,Customer 4229,17
CUST-04230,Customer 4230,20
CUST-04231,Customer 4231,10
CUST-04232,Customer 4232,8
CUST-04233,Customer 4233,3
CUST-04234,Customer 4234,11
CUST-04235,Customer 4235,5
CUST-04236,Customer 4236,16
CUST-04237,Customer 4237,1
CUST-04238,Customer 4238,9
CUST-04239,Customer 4239,6
CUST-04240,Customer 4240,1
CUST-04241,Customer 4241,16
CUST-04242,Customer 4242,16
CUST-04243,Customer 4243,16
CUST-04244,Customer 4244,1
CUST-04245,Customer 4245,10
CUST-04246,Customer 4246,17
CUST-04247,Customer 4247,5
CUST-04248,Customer 4248,4
CUST-04249,Customer 4249,11
CUST-04250,Customer 4250,12
CUST-04251,Customer 4251,9
CUST-04252,Customer 4252,9
CUST-04253,Customer 4253,1
CUST-04254,Customer 4254,10
CUST-04255,Customer 4255,17
CUST-04256,Customer 4256,20
CUST-04257,Customer 4257,9
CUST-04258,Customer 4258,1
CUST-04259,Customer 4259,14
CUST-04260,Customer 4260,5
CUST-04261,Customer 4261,1
CUST-04262,Customer 4262,14
CUST-04263,Customer 4263,3
CUST-04264,Customer 4264,13
CUST-04265,Customer 4265,9
CUST-04266,Customer 4266,18
CUST-04267,Customer 4267,15
CUST-04268,Customer 4268,17
CUST-04269,Customer 4269,12
CUST-04270,Customer 4270,13
CUST-04271,Customer 4271,9
CUST-04272,Customer 4272,2
CUST-04273,Customer 4273,11
CUST-04274,Customer 4274,4
CUST-04275,Customer 4275,15
CUST-04276,Customer 4276,12
CUST-04277,Customer 4277,1
CUST-04278,Customer 4278,5
CUST-04279,Customer 4279,5
CUST-04280,Customer 4280,10
CUST-04281,Customer 4281,6
CUST-04282,Customer 4282,10
CUST-04283,Customer 4283,10
,Customer 4284,2
CUST-04285,Customer 4285,19
CUST-04286,Customer 4286,16
CUST-04287,Customer 4287,14
CUST-04288,Customer 4288,1
CUST-04289,Customer 4289,5
CUST-04290,Customer 4290,10
CUST-04291,Customer 4291,17
CUST-04292,Customer 4292,18
CUST-04293,Customer 4293,3
CUST-04294,Customer 4294,5
CUST-04295,Customer 4295,7
CUST-04296,Customer 4296,3
CUST-04297,Customer 4297,2
CUST-04298,Customer 4298,12
CUST-04299,Customer 4299,13
CUST-04300,Customer 4300,4
CUST-04301,Customer 4301,10
CUST-04302,Customer 4302,6
CUST-04303,Customer 4303,11
CUST-04304,Customer 4304,5
CUST-04305,Customer 4305,7
CUST-04306,Customer 4306,14
CUST-04307,Customer 4307,10
CUST-04308,Customer 4308,10
CUST-04309,Customer 4309,15
CUST-04310,Customer 4310,13
CUST-04311,Customer 4311,14
CUST-04312,Customer 4312,17
CUST-04313,Customer 4313,11
CUST-04314,Customer 4314,12
CUST-04315,Customer 4315,14
CUST-04316,Customer 4316,14
CUST-04317,Customer 4317,18
CUST-04318,Customer 4318,14
CUST-04319,Customer 4319,5
CUST-04320,Customer 4320,10
CUST-04321,Customer 4321,19
CUST-04322,Customer 4322,5
CUST-04323,Customer 4323,19
CUST-04324,Customer 4324,2
CUST-04325,Customer 4325,13
CUST-04326,Customer 4326,1
CUST-04327,Customer 4327,17
CUST-04328,Customer 4328,2
CUST-04329,Customer 4329,9
CUST-04330,Customer 4330,4
CUST-04331,Customer 4331,4
CUST-04332,Customer 4332,19
CUST-04333,Customer 4333,11
CUST-04334,Customer 4334,4
CUST-04335,Customer 4335,17
CUST-04336,Customer 4336,2
CUST-04337,Customer 4337,17
CUST-04338,Customer 4338,16
CUST-04339,Customer 4339,5
CUST-04340,Customer 4340,10
CUST-04341,Customer 4341,1
CUST-04342,Customer 4342,20
CUST-04343,Customer 4343,4
CUST-04344,Customer 4344,5
CUST-04345,Customer 4345,4
CUST-04346,Customer 4346,8
CUST-04347,Customer 4347,16
CUST-04348,Customer 4348,17
CUST-04349,Customer 4349,2
CUST-04350,Customer 4350,10
CUST-04351,Customer 4351,6
CUST-04352,Customer 4352,18
CUST-04353,Customer 4353,20
CUST-04354,Customer 4354,20
CUST-04355,Customer 4355,5
CUST-04356,Customer 4356,6
CUST-04357,Customer 4357,8
CUST-04358,Customer 4358,18
CUST-04359,Customer 4359,16
CUST-04360,Customer 4360,4
CUST-04361,Customer 4361,16
CUST-04362,Customer 4362,9
CUST-04363,Customer 4363,4
CUST-04364,Customer 4364,14
CUST-04365,Customer 4365,10
CUST-04366,Customer 4366,19
CUST-04367,Customer 4367,19
CUST-04368,Customer 4368,20
CUST-04369,Customer 4369,12
CUST-04370,Customer 4370,15
CUST-04371,Customer 4371,15
CUST-04372,Customer 4372,6
CUST-04373,Customer 4373,17
CUST-04374,Customer 4374,17
CUST-04375,Customer 4375,3
CUST-04376,Customer 4376,5
CUST-04377,Customer 4377,19
CUST-04378,Customer 4378,5
CUST-04379,Customer 4379,10
CUST-04380,Customer 4380,3
CUST-04381,Customer 4381,16
CUST-04382,Customer 4382,16
CUST-04383,Customer 4383,6
CUST-04384,Customer 4384,17
CUST-04385,Customer 4385,17
CUST-04386,Customer 4386,11
CUST-04387,Customer 4387,19
CUST-04388,Customer 4388,20
CUST-04389,Customer 4389,3
CUST-04390,Customer 4390,6
CUST-04391,Customer 4391,4
CUST-04392,Customer 4392,16
CUST-04393,Customer 4393,8
CUST-04394,Customer 4394,8
CUST-04395,Customer 4395,6
CUST-04396,Customer 4396,13
CUST-04397,Customer 4397,14
CUST-04398,Customer 4398,2
CUST-04399,Customer 4399,4
CUST-04400,Customer 4400,3
CUST-04401,Customer 4401,12
CUST-04402,Customer 4402,1
CUST-04403,Customer 4403,11
CUST-04404,Customer 4404,15
CUST-04405,Customer 4405,19
CUST-04406,Customer 4406,7
CUST-04407,Customer 4407,15
CUST-04408,Customer 4408,8
CUST-04409,Customer 4409,6
CUST-04410,Customer 4410,17
CUST-04411,Customer 4411,7
CUST-04412,Customer 4412,1
CUST-04413,Customer 4413,4
CUST-04414,Customer 4414,5
CUST-04415,Customer 4415,12
CUST-04416,Customer 4416,19
CUST-04417,Customer 4417,3
CUST-04418,Customer 4418,17
CUST-04419,Customer 4419,7
CUST-04420,Customer 4420,16
CUST-04421,Customer 4421,12
CUST-04422,Customer 4422,18
CUST-04423,Customer 4423,3
CUST-04424,Customer 4424,13
CUST-04425,Customer 4425,19
CUST-04426,Customer 4426,17
CUST-04427,Customer 4427,4
CUST-04428,Customer 4428,2
CUST-04429,Customer 4429,11
CUST-04430,Customer 4430,10
CUST-04431,Customer 4431,9
CUST-04432,Customer 4432,12
CUST-04433,Customer 4433,6
CUST-04434,Customer 4434,3
CUST-04435,Customer 4435,8
CUST-04436,Customer 4436,20
CUST-04437,Customer 4437,13
CUST-04438,Customer 4438,18
CUST-04439,Customer 4439,4
CUST-04440,Customer 4440,9
CUST-04441,Customer 4441,2
CUST-04442,Customer 4442,9
CUST-04443,Customer 4443,2
CUST-04444,Customer 4444,18
CUST-04445,Customer 4445,11
CUST-04446,Customer 4446,2
CUST-04447,Customer 4447,3
CUST-04448,Customer 4448,19
CUST-04449,Customer 4449,2
CUST-04450,Customer 4450,3
CUST-04451,Customer 4451,20
CUST-04452,Customer 4452,3
CUST-04453,Customer 4453,16
CUST-04454,Customer 4454,9
CUST-04455,Customer 4455,4
CUST-04456,Customer 4456,17
CUST-04457,Customer 4457,12
CUST-04458,Customer 4458,10
CUST-04459,Customer 4459,8
CUST-04460,Customer 4460,2
CUST-04461,Customer 4461,7
